Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
simple panel,White,,Pegboard,Panel design,False,False,True,1.0,810,202,White,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_2_2,2_2,5338,2gysFgJKHxSXrHv9u,True
simple panel,White,,Horizontal planks,Panel design,False,False,True,1.0,810,202,White,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_2_3,2_3,5338,wWpXQzfyhM7HpDytw,True
simple panel,White,,Lattice,Panel design,False,False,True,1.0,810,202,White,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_2_4,2_4,5338,m2pC3dXToQF5HGHEc,True
simple panel,White,,Mud wall,Panel design,False,False,True,1.0,810,202,White,Beige,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_2_5,2_5,5338,BJbrC3oALSzqabL3Q,True
simple panel,White,,Concrete,Panel design,False,False,True,1.0,810,202,White,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_2_6,2_6,5338,EFhgnbTY2in7eb223,True
simple panel,White,,Gold,Panel design,False,False,True,1.0,810,202,White,Yellow,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_2_7,2_7,5338,ChtLmKwC3QoZuaT94,True
simple panel,Brown,,Plain panel,Panel design,False,False,True,1.0,810,202,Orange,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_0,3_0,5338,nq75Ad4g68qA5JDeT,True
simple panel,Brown,,Lined panel,Panel design,False,False,True,1.0,810,202,Orange,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_1,3_1,5338,HuYQtpbMoXZ3aBZn8,True
simple panel,Brown,,Pegboard,Panel design,False,False,True,1.0,810,202,Orange,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_2,3_2,5338,H7tHRzitjW4nqrfKD,True
simple panel,Brown,,Horizontal planks,Panel design,False,False,True,1.0,810,202,Orange,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_3,3_3,5338,5dygvnFfsWfLe9uPp,True
simple panel,Brown,,Lattice,Panel design,False,False,True,1.0,810,202,Orange,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_4,3_4,5338,i8HYdLL8Zb4TFBtMk,True
simple panel,Brown,,Mud wall,Panel design,False,False,True,1.0,810,202,Orange,Beige,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_5,3_5,5338,KdSidGypDjYfavb4p,True
simple panel,Brown,,Concrete,Panel design,False,False,True,1.0,810,202,Orange,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_6,3_6,5338,JMokCcB5CnivqSrYz,True
simple panel,Brown,,Gold,Panel design,False,False,True,1.0,810,202,Orange,Yellow,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_3_7,3_7,5338,t2T74xbzg32ef8nZG,True
simple panel,Light brown,,Plain panel,Panel design,False,False,True,1.0,810,202,Beige,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_0,4_0,5338,5KDwFCw3osa8WFD72,True
simple panel,Light brown,,Lined panel,Panel design,False,False,True,1.0,810,202,Beige,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_1,4_1,5338,qoZEMK5oqAwTmcH73,True
simple panel,Light brown,,Pegboard,Panel design,False,False,True,1.0,810,202,Beige,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_2,4_2,5338,mJ8aLSC6t7ANj6NZi,True
simple panel,Light brown,,Horizontal planks,Panel design,False,False,True,1.0,810,202,Beige,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_3,4_3,5338,GpDFDmGNqtBaTx9nG,True
simple panel,Light brown,,Lattice,Panel design,False,False,True,1.0,810,202,Beige,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_4,4_4,5338,DvTQx7EAn2gsHGYAB,True
simple panel,Light brown,,Mud wall,Panel design,False,False,True,1.0,810,202,Beige,Beige,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_5,4_5,5338,dP2hs98gaFE8tSjSa,True
simple panel,Light brown,,Concrete,Panel design,False,False,True,1.0,810,202,Beige,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_6,4_6,5338,pTmjTHrM4mweaaxv3,True
simple panel,Light brown,,Gold,Panel design,False,False,True,1.0,810,202,Beige,Yellow,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_4_7,4_7,5338,zPxcc2Dm2iHEy2Q5M,True
simple panel,Copper,,Plain panel,Panel design,False,False,True,1.0,810,202,Brown,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_0,5_0,5338,vrnHmtpXnnRELYRz7,True
simple panel,Copper,,Lined panel,Panel design,False,False,True,1.0,810,202,Brown,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_1,5_1,5338,cyaPn2vBAveSPsvmp,True
simple panel,Copper,,Pegboard,Panel design,False,False,True,1.0,810,202,Brown,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_2,5_2,5338,gL7bXSNTQsuw26RES,True
simple panel,Copper,,Horizontal planks,Panel design,False,False,True,1.0,810,202,Brown,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_3,5_3,5338,4gYrHZXuFa2MLaCFf,True
simple panel,Copper,,Lattice,Panel design,False,False,True,1.0,810,202,Brown,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_4,5_4,5338,FqNKL8TTL3rN6LcS9,True
simple panel,Copper,,Mud wall,Panel design,False,False,True,1.0,810,202,Brown,Beige,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_5,5_5,5338,SbQ5CrEdERBrnTkSx,True
simple panel,Copper,,Concrete,Panel design,False,False,True,1.0,810,202,Brown,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_6,5_6,5338,wnHGeSi88NZQz2For,True
simple panel,Copper,,Gold,Panel design,False,False,True,1.0,810,202,Brown,Yellow,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_5_7,5_7,5338,27QZyS2xvtXAC5xWj,True
simple panel,Silver,,Plain panel,Panel design,False,False,True,1.0,810,202,Gray,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_0,6_0,5338,saJKnobfPXnog2FdY,True
simple panel,Silver,,Lined panel,Panel design,False,False,True,1.0,810,202,Gray,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_1,6_1,5338,N8MiXm7q5LJPrhAdc,True
simple panel,Silver,,Pegboard,Panel design,False,False,True,1.0,810,202,Gray,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_2,6_2,5338,RNA8NXSLparmGSZgA,True
simple panel,Silver,,Horizontal planks,Panel design,False,False,True,1.0,810,202,Gray,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_3,6_3,5338,y95E7YhK7CPvDG8eE,True
simple panel,Silver,,Lattice,Panel design,False,False,True,1.0,810,202,Gray,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_4,6_4,5338,TBHFRbzoL3FAPHTYA,True
simple panel,Silver,,Mud wall,Panel design,False,False,True,1.0,810,202,Gray,Beige,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_5,6_5,5338,iBcnxz55CeQCDtZ9P,True
simple panel,Silver,,Concrete,Panel design,False,False,True,1.0,810,202,Gray,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_6,6_6,5338,M8eENT3PjghewvTZd,True
simple panel,Silver,,Gold,Panel design,False,False,True,1.0,810,202,Gray,Yellow,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_6_7,6_7,5338,tfdQf5XP8YRpDHevN,True
simple panel,Gold,,Plain panel,Panel design,False,False,True,1.0,810,202,Yellow,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_0,7_0,5338,LhyXjhAjrZPEzALzX,True
simple panel,Gold,,Lined panel,Panel design,False,False,True,1.0,810,202,Yellow,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_1,7_1,5338,ghpr2p9buZiynqyXW,True
simple panel,Gold,,Pegboard,Panel design,False,False,True,1.0,810,202,Yellow,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_2,7_2,5338,cypS4vCstZZMAyebN,True
simple panel,Gold,,Horizontal planks,Panel design,False,False,True,1.0,810,202,Yellow,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_3,7_3,5338,TrXzDsXaTZDWyeqeC,True
simple panel,Gold,,Lattice,Panel design,False,False,True,1.0,810,202,Yellow,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_4,7_4,5338,vooiyb6nHrGWiviFt,True
simple panel,Gold,,Mud wall,Panel design,False,False,True,1.0,810,202,Yellow,Beige,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_5,7_5,5338,2odSa4kYc7Wwv8ZLc,True
simple panel,Gold,,Concrete,Panel design,False,False,True,1.0,810,202,Yellow,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_6,7_6,5338,5qfXjp857fRugdZii,True
simple panel,Gold,,Gold,Panel design,False,False,True,1.0,810,202,Yellow,Yellow,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_7_7,7_7,5338,nfddwvQmCFknHMQed,True
simple well,,,,,True,False,False,,,2850,Gray,Gray,2x2,,Crafting,,1.0.0,garden,horror,None,None,False,Garden,True,Does not play music,No lighting,FtrWell,,2754,cNHnxeghFMfx9dumk,False
skeleton,,,,,False,False,False,,3900,975,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,horror,None,None,True,Hospital,False,Does not play music,No lighting,FtrSchoolSkeleton,,1326,rk32RgmzZxbTCpdN7,True
sleeping bag,Green,,,,False,False,False,,1400,350,Green,Yellow,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_0_0,0_0,1434,CZwjmSeMuXwBZEwPM,True
sleeping bag,Black,,,,False,False,False,,1400,350,Gray,Black,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_1_0,1_0,1434,6Ym3jrNEgGpALvt2Y,True
sleeping bag,Blue,,,,False,False,False,,1400,350,Blue,Orange,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_2_0,2_0,1434,2tgRqT44Dfuc6RHi2,True
sleeping bag,Orange,,,,False,False,False,,1400,350,Orange,Gray,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_3_0,3_0,1434,u2P2EYDQWXMuK2amc,True
sleeping bag,Yellow,,,,False,False,False,,1400,350,Yellow,Light blue,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_4_0,4_0,1434,Qhvmi9FsbFeGZ4ZFH,True
sleeping bag,Purple,,,,False,False,False,,1400,350,Pink,Purple,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_5_0,5_0,1434,ieBwocmAHz7HFuZG3,True
sleeping bag,White,,,,False,False,False,,1400,350,White,Yellow,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_6_0,6_0,1434,5CDunQBfMXhETZFXs,True
sleeping bag,Red,,,,False,False,False,,1400,350,Red,Blue,2x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Bed,True,Does not play music,No lighting,FtrSleepingbag_Remake_7_0,7_0,1434,gySoF6o3E2dBzfjL9,True
sleigh,Natural,Body color,,,True,True,False,2.0,,960,Orange,Red,2x1,,Crafting,,1.0.0,garden,None,festive,None,True,Chair,True,Does not play music,No lighting,FtrSled_Remake_0_0,0_0,7281,xo5EbWumiYA8KCNQz,False
sleigh,Dark brown,Body color,,,True,True,False,2.0,,960,Brown,Blue,2x1,,Crafting,,1.0.0,garden,None,festive,None,True,Chair,True,Does not play music,No lighting,FtrSled_Remake_1_0,1_0,7281,e5oWbNEQNgk9HBATb,False
sleigh,Red,Body color,,,True,True,False,2.0,,960,Red,Blue,2x1,,Crafting,,1.0.0,garden,None,festive,None,True,Chair,True,Does not play music,No lighting,FtrSled_Remake_2_0,2_0,7281,HwQduBZenwteYguxu,False
sleigh,White,Body color,,,True,True,False,2.0,,960,White,Red,2x1,,Crafting,,1.0.0,garden,None,festive,None,True,Chair,True,Does not play music,No lighting,FtrSled_Remake_3_0,3_0,7281,f7LtHFY4Hhf8mxr9h,False
small cardboard boxes,,,,,True,False,False,,,120,None,None,1x1,,Crafting,,1.0.0,garage,None,cardboard,None,False,Supplies,False,Does not play music,No lighting,FtrMovingboxS,,3410,HwJGSRRxcaHNGSoku,False
smoker,Black,,,,False,False,False,,5500,1375,Black,Beige,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Kitchen Things,True,Does not play music,No lighting,FtrSmoker_Remake_0_0,0_0,1143,pDb2pG9rr7tFyMTuP,True
smoker,Green,,,,False,False,False,,5500,1375,Green,Beige,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Kitchen Things,True,Does not play music,No lighting,FtrSmoker_Remake_1_0,1_0,1143,kCqCjmYk5cgx6zKjj,True
smoker,Silver,,,,False,False,False,,5500,1375,Gray,Gray,1x1,,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,None,None,None,True,Kitchen Things,True,Does not play music,No lighting,FtrSmoker_Remake_2_0,2_0,1143,atPGmEYE58Y9B3vuc,True
