Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
tailored jacket,Black,False,1400,350,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLTailored1,8272,qQTHCADcSmYhBpYrd,True
tailored jacket,Navy blue,False,1400,350,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLTailored2,8273,xsqaCmyS92Kp96bfB,True
tailored jacket,Beige,False,1400,350,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLTailored3,8274,hfhFgRPj7cJZRdKkX,True
tailored jacket,Green,False,1400,350,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLTailored4,8275,F9fAnH5brQ5YCq6xc,True
tank,Black,False,350,87,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; outdoorsy; comfy; sporty; vacation,True,TopsTexTopTshirtsNTanktop0,3192,usnhrMGXKgBrjCSRx,True
tank,White,False,350,87,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; outdoorsy; comfy; sporty; vacation,True,TopsTexTopTshirtsNTanktop1,8373,BYLgAEnGWsf7yFYH2,True
tank,Brown,False,350,87,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; outdoorsy; comfy; sporty; vacation,True,TopsTexTopTshirtsNTanktop2,8374,R5zDnWRs2AhhfBdoJ,True
tank,Red,False,350,87,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; outdoorsy; comfy; sporty; vacation,True,TopsTexTopTshirtsNTanktop3,8375,E6L6EfiJZiJNgcNQH,True
tank,Navy blue,False,350,87,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; outdoorsy; comfy; sporty; vacation,True,TopsTexTopTshirtsNTanktop4,8376,ST7z58LiuJx4gzaNg,True
tee-parka combo,Lime,False,1400,350,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy; sporty,True,TopsTexTopOuterLParkertshirt0,4423,tS5NLyyFXadqZu9ZB,True
tee-parka combo,Blue,False,1400,350,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy; sporty,True,TopsTexTopOuterLParkertshirt1,7984,wyxhdGBe5wmdyotJD,True
tee-parka combo,Orange,False,1400,350,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy; sporty,True,TopsTexTopOuterLParkertshirt2,7985,rFocrft4TasWGzWCP,True
tee-parka combo,Pink,False,1400,350,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy; sporty,True,TopsTexTopOuterLParkertshirt3,7986,C3om2GyytLZ5mDLf5,True
tee-parka combo,Mint,False,1400,350,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy; sporty,True,TopsTexTopOuterLParkertshirt4,7987,bjfw7htj3YQydswyS,True
tennis sweater,Ivory,False,1440,360,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopOuterLTennis0,3599,sAzQag25YoPGutGtH,True
tennis sweater,Green,False,1440,360,Green,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopOuterLTennis1,7749,v33wuT8gpCRoosQ3p,True
tennis sweater,Brown,False,1440,360,Brown,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopOuterLTennis2,7750,GbQtGZdDRt8GdmRLu,True
tennis sweater,Red,False,1440,360,Red,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopOuterLTennis3,7751,HDfynaBjHNKzHb9dC,True
terry-cloth nightgown,Light blue,False,1440,360,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas0,11095,quaZXmtHGzaXRhaYj,True
terry-cloth nightgown,Blue,False,1440,360,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas1,11927,4RaNSPz3N7ZE9Nfy2,True
terry-cloth nightgown,Green,False,1440,360,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas2,11928,Z6HrGM4BWYgoXakBi,True
terry-cloth nightgown,Orange,False,1440,360,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas3,11929,nn9uKBRnJ2vvwifar,True
terry-cloth nightgown,Pink,False,1440,360,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas4,11930,LmWMwpm2fQJCr2WMf,True
terry-cloth nightgown,Cream,False,1440,360,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas5,12189,ZPxKjuDhg8rcJBCke,True
terry-cloth nightgown,Purple,False,1440,360,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas6,12190,hdDLahyD64JxB56Fk,True
terry-cloth nightgown,Lime,False,1440,360,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,True,TopsTexTopCoatLPajamas7,12191,TscyyY6gA7TWJTLoa,True
text shirt,Black,False,800,200,Black,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,everyday; comfy,True,TopsTexTopTshirtsLAlphabet0,4340,P8BYsmi6va7PJ5pnF,True
text shirt,White,False,800,200,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,TopsTexTopTshirtsLAlphabet1,8403,cG9wocvdh7ZCHQXpP,True
text shirt,Red,False,800,200,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,TopsTexTopTshirtsLAlphabet2,8404,gYMYwoyFrZPM9Eo64,True
thick-stripes shirt,Yellow & navy,False,1120,280,Yellow,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby0,3666,hjWjh6fddnQxNw7Dv,True
thick-stripes shirt,Green & navy,False,1120,280,Green,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby1,7622,9ij62FBzPRsxWKauZ,True
thick-stripes shirt,Rose red & navy,False,1120,280,Red,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby2,7623,C9ZYRGGpYjrnnQBs2,True
thick-stripes shirt,Beige & navy,False,1120,280,Beige,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby3,7624,ENzF5vBvPL9YWi3p8,True
thick-stripes shirt,Green & purple,False,1120,280,Purple,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby4,7625,TGWjXxBaQ5azko2SX,True
thick-stripes shirt,Yellow & red,False,1120,280,Red,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby5,7626,hhAg3nkrFLeTjjnYR,True
thick-stripes shirt,Navy & gray,False,1120,280,Gray,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby6,7627,2TdPLhyZrguzzxe4o,True
thick-stripes shirt,Light blue & black,False,1120,280,Light blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty,True,TopsTexTopYshirtsLRugby7,7628,4SE2998q8YP5X24dY,True
thief's costume,,False,2600,650,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; theatrical,True,TopsTexTopCoatLThiefBlack,5134,mzicEzdYT9bQvNSc5,True
thread-worn sweater,Green,False,980,245,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,TopsTexTopTshirtsLDamage0,5126,Yh6QRfZZCZiYAggLw,True
thread-worn sweater,Black,False,980,245,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,everyday; comfy,True,TopsTexTopTshirtsLDamage1,8556,5WikqoBPEKiw2wvJu,True
thread-worn sweater,Beige,False,980,245,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,TopsTexTopTshirtsLDamage2,8557,6djwvSaBqAj3kz8Ep,True
thread-worn sweater,Pink,False,980,245,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,TopsTexTopTshirtsLDamage3,8558,9dKYw5fCXsrbgShFv,True
three-ball tee,,False,560,140,Red,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHNumberball3,2498,i5drcDjwqEoZFsPEf,True
tie-dye shirt,,False,800,200,Colorful,Colorful,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy; vacation,True,TopsTexTopTshirtsHTiedyeRainbow,4211,5wFAi9omky75z2P8u,True
tiger jacket,,False,1750,437,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy,True,TopsTexTopOuterLSukajantigerGreen,3253,PQQm9SwKwsr7tiHMW,True
tight-knit sweater,Black,False,800,200,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLSlimknit0,4302,fDaQHhDLPxLuq9fa5,True
tight-knit sweater,Beige,False,800,200,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLSlimknit1,8552,ngfwkdoA547PTwrd8,True
tight-knit sweater,Gray,False,800,200,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLSlimknit2,8553,WsHkMACXfY6fvMa4Q,True
top coat,Light blue,False,2000,500,Light blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopCoatLSoutiencollar0,4574,sifMA4GrfEWGk2LA4,True
top coat,Beige,False,2000,500,Beige,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopCoatLSoutiencollar1,8455,AXtPAdDqRhdqL4vYF,True
top coat,Brown,False,2000,500,Brown,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopCoatLSoutiencollar2,8456,a9Ke52BSuZszZDThr,True
top coat,Pink,False,2000,500,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopCoatLSoutiencollar3,8457,xq9bhY6vEchJFcXtk,True
track jacket,Navy blue,False,910,227,Blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSportsjersey0,3334,HvRR4Xs5Efb7JbAgW,True
track jacket,Gray,False,910,227,Gray,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSportsjersey1,7611,YtMXqNWCCvk7gHStq,True
track jacket,White,False,910,227,White,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSportsjersey2,7612,58ZJAWeYPzZuqDjbZ,True
track jacket,Red,False,910,227,Orange,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSportsjersey3,7613,WXSBbupxdP8ekxi2P,True
track jacket,Light blue,False,910,227,Blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSportsjersey4,7614,TjJbf6y6sLdQ8bjiB,True
track jacket,Green,False,910,227,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSportsjersey5,7615,EjigD3TBsGQGmn2Hp,True
track jacket,Blue,False,910,227,Blue,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSportsjersey6,7616,vbevhTaPsv7acsxm7,True
traditional straw coat,,True,NFS,160,Beige,Beige,1x1,,Crafting,,All Year,False,1.0.0,Simple,fairy tale; outdoorsy,True,TopsTexTopCoatLStrawBeige,5291,zXMsYoKm2DyJPZgoY,False
tree sweater,,False,880,220,Beige,Green,1x1,,Nook Shopping Catalog,,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLTree0,8194,THhQgeXeutm26jHxt,True
trench coat,Beige,False,1680,420,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,True,TopsTexTopCoatLTrench0,2402,LZzoavieA5mTpq8pZ,True
trench coat,Light blue,False,1680,420,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,True,TopsTexTopCoatLTrench1,9284,ruR4hBKpNmJkuZtuY,True
trench coat,Red,False,1680,420,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,True,TopsTexTopCoatLTrench2,9285,YRtqpkC7Ro86zqBwQ,True
trench coat,Orange,False,1680,420,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,True,TopsTexTopCoatLTrench3,9286,Wx8pQEWX9PxhvdJHd,True
trench coat,Navy blue,False,1680,420,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,True,TopsTexTopCoatLTrench4,9287,2DurL44iMsMqwGKSm,True
tube top,Green,False,640,160,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; theatrical; vacation,True,TopsTexTopTshirtsNTubetop0,4253,9pzPEtvp6Dm3TC9m2,True
tube top,Red,False,640,160,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; theatrical; vacation,True,TopsTexTopTshirtsNTubetop1,8082,GrynFZaxgEnhkqKA5,True
tube top,Yellow,False,640,160,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; theatrical; vacation,True,TopsTexTopTshirtsNTubetop2,8083,wv8ZbcjJyzjDHEvBL,True
tube top,Dark gray,False,640,160,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; theatrical; vacation,True,TopsTexTopTshirtsNTubetop3,8084,FDNHm7b3MLsQSuqQx,True
tube top,Purple,False,640,160,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; theatrical; vacation,True,TopsTexTopTshirtsNTubetop4,8085,hXXwcKzZEiNCuk7fs,True
tube top,Blue,False,640,160,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; theatrical; vacation,True,TopsTexTopTshirtsNTubetop5,8086,R6mpP7Q5fhDH7q37A,True
tube top,Dark red,False,640,160,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; theatrical; vacation,True,TopsTexTopTshirtsNTubetop6,8087,BQXoaMe6i6JwKx4o3,True
tunic tank,White,False,800,200,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopCoatNTanktunic0,4668,wtqQ6cJmHuiFsNsRG,True
tunic tank,Yellow,False,800,200,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopCoatNTanktunic1,8390,uNeaD3rvJYE38PcoE,True
tunic tank,Pink,False,800,200,Pink,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopCoatNTanktunic2,8391,NHMTyvCEmccNFahiR,True
tunic tank,Mint,False,800,200,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopCoatNTanktunic3,8392,KBKCxbDL2yyczaDZW,True
tuxedo jacket,Black,False,2500,625,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLTuxedo0,3388,c6Dbp8gKzyEzMp4qi,True
tuxedo jacket,Gray,False,2500,625,Gray,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLTuxedo1,8270,6sdjEnZ9yp9EWHqcb,True
tuxedo jacket,White,False,2500,625,White,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,formal; party; theatrical; work,True,TopsTexTopYshirtsLTuxedo2,8271,PAXDfqzGYhA9dXrF8,True
tweed jacket,Brown,False,1680,420,Brown,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal,True,TopsTexTopYshirtsLTweed0,3706,L6qeeriM3zE7HqW25,True
tweed jacket,Blue,False,1680,420,Blue,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal,True,TopsTexTopYshirtsLTweed1,8121,igd3MKNFq4QdCaicN,True
tweed jacket,Beige,False,1680,420,Beige,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal,True,TopsTexTopYshirtsLTweed2,8122,Wjft98dviQfxJWNbt,True
tweed jacket,Berry red,False,1680,420,Red,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal,True,TopsTexTopYshirtsLTweed3,8123,mgzvanRKTnrTMLq5x,True
