Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Secondary Shape,Filename,Internal ID,Unique Entry ID,Purchasable,Type
strawberry dress,Red,No,1800,450,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceAlineNStrawberry,3286,pNhmMrgCyz4xZJCcr,1,A-line
striped dress,Black,No,1600,400,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder0,4262,k8SzeWrkb2R9Rq29k,1,A-line
striped dress,Orange,No,1600,400,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder1,7769,AtDKcPxpwpusE9xff,1,A-line
striped dress,Blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder2,7770,8pP8iHgzvSdy57yff,1,A-line
striped dress,Yellow,No,1600,400,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder3,7771,xBrcRrBTEQzhxDp27,1,A-line
striped dress,Red,No,1600,400,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder4,7772,B3mB3hBQ3rXyzNaJr,1,A-line
striped dress,Gray,No,1600,400,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder5,7773,9S4ZB7MgzZmiY6yZw,1,A-line
striped dress,Green,No,1600,400,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder6,7774,sowdQdeEo3NcXXyi4,1,A-line
striped dress,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlineLBorder7,7775,7bbuxDsKzXH8RLQWp,1,A-line
striped halter dress,Pink,No,1500,375,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,N,TopsTexOnepieceAlineNHalterneckstripe0,4290,bQnhA4LroLryGj5CT,1,A-line
striped halter dress,Green,No,1500,375,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,N,TopsTexOnepieceAlineNHalterneckstripe1,7785,BYLxXcyq29Bip2MSj,1,A-line
striped halter dress,Orange,No,1500,375,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; comfy; vacation,Yes,N,TopsTexOnepieceAlineNHalterneckstripe2,7786,hNu44KnmBXog8JrkC,1,A-line
striped halter dress,Light blue,No,1500,375,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Elegant,everyday; comfy; vacation,Yes,N,TopsTexOnepieceAlineNHalterneckstripe3,7787,zyfDB5e3txdaoGB9Z,1,A-line
striped maxi dress,Red,No,1400,350,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,N,TopsTexOnepieceAlongNStripe0,4729,6LWBteQMkif5vtx9T,1,A-long
striped maxi dress,Blue,No,1400,350,Blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,N,TopsTexOnepieceAlongNStripe1,7782,khh4v9EEnS8wnEr6C,1,A-long
striped maxi dress,Green,No,1400,350,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,N,TopsTexOnepieceAlongNStripe2,7783,KWQLF7SKgSnFc9GzE,1,A-long
striped maxi dress,Orange,No,1400,350,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Elegant,everyday; vacation,Yes,N,TopsTexOnepieceAlongNStripe3,7784,S9mGKjrbgmatknCJp,1,A-long
stylish jumpsuit,Black,No,2100,525,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceSalopetteLAllinone0,5350,noXLfbTbxoE67D4hA,1,Salopette
stylish jumpsuit,Gray,No,2100,525,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceSalopetteLAllinone1,9039,5FKvKz54hm723GK9B,1,Salopette
stylish jumpsuit,Beige,No,2100,525,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceSalopetteLAllinone2,9040,s5qhiuNxY7s3BAHC7,1,Salopette
stylish jumpsuit,Avocado,No,2100,525,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceSalopetteLAllinone3,9041,TietcQ35K3xvXYrWv,1,Salopette
stylish jumpsuit,Pink,No,2100,525,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceSalopetteLAllinone4,9042,94DmCuRGd4mFdGMyZ,1,Salopette
suit of lights,Black,No,2520,630,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,L,TopsTexOnepieceOverallLBull0,3613,nksnAeQbzLJGgnWaf,1,Overall
suit of lights,Red,No,2520,630,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,L,TopsTexOnepieceOverallLBull1,9508,e4QABcKg8zWZbQZuM,1,Overall
suit of lights,Blue,No,2520,630,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,L,TopsTexOnepieceOverallLBull2,9509,tR83oeqzpe7Yw4Drf,1,Overall
suit of lights,Green,No,2520,630,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,L,TopsTexOnepieceOverallLBull3,9510,38XHCS3nmLXnthsPe,1,Overall
suit of lights,Pink,No,2520,630,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; theatrical; work,Yes,L,TopsTexOnepieceOverallLBull4,9511,4ysGeSFH2FaZW7sPi,1,Overall
suit with stand-up collar,Black,No,1800,450,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,L,TopsTexOnepieceOverallLHighcollar0,5653,4Nq3p7TmykyKnqnBq,1,Overall
suit with stand-up collar,Avocado,No,1800,450,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,L,TopsTexOnepieceOverallLHighcollar1,7569,ag8zvhRSMjHXZg72H,1,Overall
suit with stand-up collar,White,No,1800,450,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,L,TopsTexOnepieceOverallLHighcollar2,7570,HgHRXi8dLSbjsXwYE,1,Overall
suit with stand-up collar,Beige,No,1800,450,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal; work,Yes,L,TopsTexOnepieceOverallLHighcollar3,7571,BncnM5Ny97bTZPwYY,1,Overall
sunflower dress,White,No,1500,375,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,N,TopsTexOnepieceBalloonNSunflower0,4432,ez9RRPbuebxXe5dcF,1,Balloon
sunflower dress,Orange,No,1500,375,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,N,TopsTexOnepieceBalloonNSunflower1,9428,pzCD5hEGe97653ZKB,1,Balloon
sunflower dress,Navy blue,No,1500,375,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,N,TopsTexOnepieceBalloonNSunflower2,9429,iXPxerNqpsTjkwed6,1,Balloon
superhero uniform,Blue,No,3640,910,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,L,TopsTexOnepieceOverallLSuper0,4475,62LLmjmBRQSkAPSPT,1,Overall
superhero uniform,Red,No,3640,910,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,L,TopsTexOnepieceOverallLSuper1,9493,ssWu6a3nftC77rCDn,1,Overall
superhero uniform,Black,No,3640,910,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,L,TopsTexOnepieceOverallLSuper2,9494,Nryqdz8jDL6ShaRst,1,Overall
superhero uniform,Green,No,3640,910,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Yes,L,TopsTexOnepieceOverallLSuper3,9495,3cCrJwA2zaZDr8ZmF,1,Overall
suspender outfit,Blue,No,1900,475,Blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,L,TopsTexOnepieceOverallLSuspenders0,3707,YxBtGrK5ioQki5irk,1,Overall
suspender outfit,Gray,No,1900,475,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,L,TopsTexOnepieceOverallLSuspenders1,8624,uKvphqcJQ4avZXurv,1,Overall
suspender outfit,Pink,No,1900,475,Pink,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,L,TopsTexOnepieceOverallLSuspenders2,8625,6gudRaQbCXiHwpA4J,1,Overall
suspender outfit,Black,No,1900,475,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,L,TopsTexOnepieceOverallLSuspenders3,8626,XQkDviKtvYmPYBtCp,1,Overall
suspender outfit,Light green,No,1900,475,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,everyday; formal; party,Yes,L,TopsTexOnepieceOverallLSuspenders4,8627,3ezeLjvNrDStX9uew,1,Overall
sweater dress,Olive,No,1470,367,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceRibLKnit0,3234,2v8jNW2Kh3H7nkZPg,1,Rib
sweater dress,Beige,No,1470,367,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceRibLKnit1,4158,Q87hhz8nTtAd9KJgB,1,Rib
sweater dress,Dark brown,No,1470,367,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceRibLKnit2,4159,ujgvGBF88x82HtJzH,1,Rib
sweet dress,White,No,2700,675,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,fairy tale; party; theatrical,Yes,H,TopsTexOnepieceBalloonHAngel0,4686,Yrv7bfwGNXfzrYZ3E,1,Balloon
sweet dress,Purple,No,2700,675,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,fairy tale; party; theatrical,Yes,H,TopsTexOnepieceBalloonHAngel1,9496,JKFW5b6hhdpetxynw,1,Balloon
sweetheart dress,Navy blue,No,1600,400,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlongLBustier0,3696,oMeCzR5LtTqcAi46T,1,A-long
sweetheart dress,Peacock blue,No,1600,400,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlongLBustier1,9026,edYDKbgKaiqGKWXDj,1,A-long
sweetheart dress,Beige,No,1600,400,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlongLBustier2,9027,zwLZ9zybcGNDQmt9r,1,A-long
sweetheart dress,Greige,No,1600,400,Gray,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlongLBustier3,9028,ESQDqdF8dFyo68Kr5,1,A-long
sweetheart dress,Moss green,No,1600,400,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,L,TopsTexOnepieceAlongLBustier4,9029,32n3WfzP7GQeGvBrE,1,A-long
tango dress,Red,No,2600,650,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,N,TopsTexOnepieceBoxNTango0,5815,BprKNLQFLnCrqJcib,1,Box
tango dress,Black,No,2600,650,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,N,TopsTexOnepieceBoxNTango1,7881,7hhyw8RsefYkrtFgt,1,Box
tango dress,Pink,No,2600,650,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,N,TopsTexOnepieceBoxNTango2,7882,zZxLfPRGQtZN4suEN,1,Box
tango dress,Blue,No,2600,650,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,N,TopsTexOnepieceBoxNTango3,7883,xpnNT7ezkqEGSpEp3,1,Box
tango dress,Purple,No,2600,650,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,N,TopsTexOnepieceBoxNTango4,7884,qCY6o6iYiwbHWMNzH,1,Box
tango dress,Green,No,2600,650,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,Yes,N,TopsTexOnepieceBoxNTango5,7885,ym65t9BuCJZomJ7dv,1,Box
tee dress,Black,No,1500,375,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,H,TopsTexOnepieceBoxHTshirts0,4559,uP7oK4GMd7KE3z723,1,Box
tee dress,Beige,No,1500,375,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; comfy,Yes,H,TopsTexOnepieceBoxHTshirts1,8383,WkSnZbnr2ZD9mxnQa,1,Box
tee dress,Navy blue,No,1500,375,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,H,TopsTexOnepieceBoxHTshirts2,8384,Y5nxPXj6GJJEC3eH3,1,Box
tee dress,White,No,1500,375,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,H,TopsTexOnepieceBoxHTshirts3,8385,ctRP6x3xsCaANRKEG,1,Box
tee dress,Olive,No,1500,375,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,H,TopsTexOnepieceBoxHTshirts4,8386,gt5kWBvPBtXEeFyHk,1,Box
tee dress,Red,No,1500,375,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,Yes,H,TopsTexOnepieceBoxHTshirts5,8387,LFi6EScuAF7vz7eq6,1,Box
tiger-face tee dress,Black,No,1200,300,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,H,TopsTexOnepieceBoxHTiger0,4467,vQNGFq2nRMTWpzKCA,1,Box
tiger-face tee dress,White,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,H,TopsTexOnepieceBoxHTiger1,8379,qg8G9hSMvLDDMd94J,1,Box
tiger-face tee dress,Purple,No,1200,300,Orange,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,H,TopsTexOnepieceBoxHTiger2,8380,gyApPxgiZiECXD3z4,1,Box
tiger-face tee dress,Pink,No,1200,300,Orange,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,H,TopsTexOnepieceBoxHTiger3,8381,cYc79javtdKuJmHFY,1,Box
tiger-face tee dress,Yellow,No,1200,300,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Gorgeous,everyday; goth; comfy,Yes,H,TopsTexOnepieceBoxHTiger4,8382,qicKv8gd3S7AhJoeA,1,Box
tight punk outfit,Black,No,1920,480,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical,Yes,L,TopsTexOnepieceOverallLBondage0,4471,CgtCPJzTRFmQGDgeq,1,Overall
tight punk outfit,Red,No,1920,480,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical,Yes,L,TopsTexOnepieceOverallLBondage1,8571,MdftJJNMjsTFrNCkT,1,Overall
toga,Red,No,2520,630,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; theatrical,Yes,H,TopsTexOnepieceBlongHToga0,3570,JAYjXPPCjbZnNgSsx,1,B-long
toga,Purple,No,2520,630,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; theatrical,Yes,H,TopsTexOnepieceBlongHToga1,8126,ZLDncjdmLRePe5bqS,1,B-long
tropical muumuu,Mint,No,1800,450,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,N,TopsTexOnepieceAlineNMuumuu0,2687,cWn8ZZpwoqWGBTLpu,1,A-line
tropical muumuu,White,No,1800,450,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,N,TopsTexOnepieceAlineNMuumuu1,9576,DAqP2u2cw8biwpwQY,1,A-line
tropical muumuu,Blue,No,1800,450,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,N,TopsTexOnepieceAlineNMuumuu2,9577,jGJFRa8QvihrvYLsu,1,A-line
tropical muumuu,Yellow,No,1800,450,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,N,TopsTexOnepieceAlineNMuumuu3,9578,TQ2zCN9ccFQ2xw62z,1,A-line
tropical muumuu,Pink,No,1800,450,Pink,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,Yes,N,TopsTexOnepieceAlineNMuumuu4,9579,tu6csuWYY939L6iHT,1,A-line
tuna-sushi costume,White,No,1920,480,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceRibNTuna,5615,wDxtwQAdiSc24wK4y,1,Rib
tweed dress,Yellow,No,1600,400,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceAlineLTweed0,2677,itQzhak6BKp5iHwGb,1,A-line
tweed dress,Pink,No,1600,400,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceAlineLTweed1,8803,zXE27nFtkpe9GduTj,1,A-line
tweed dress,Blue,No,1600,400,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceAlineLTweed2,8804,oJbETtFjGojnocBNb,1,A-line
Victorian dress,Navy blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,L,TopsTexOnepieceDressLMexico0,9834,Zwvjd8zzJqhbiTACn,1,Dress
Victorian dress,Green,No,2520,630,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,L,TopsTexOnepieceDressLMexico1,12078,kst99iXpr9cX8vMBv,1,Dress
Victorian dress,Beige,No,2520,630,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,L,TopsTexOnepieceDressLMexico2,12079,Ck4FNxJMWnnPR546s,1,Dress
Victorian dress,Red,No,2520,630,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,L,TopsTexOnepieceDressLMexico3,12080,9NMWFcgyYpF33K7gu,1,Dress
Victorian dress,Blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,L,TopsTexOnepieceDressLMexico4,12081,iAhPasxQcG292i2PM,1,Dress
Victorian dress,Orange,No,2520,630,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,L,TopsTexOnepieceDressLMexico5,12082,p5GdaCE5TpX2fAwid,1,Dress
visual-punk dress,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,Yes,H,TopsTexOnepieceBalloonHVisual0,11179,saDKL8jq7C4ALKtox,1,Balloon
visual-punk outfit,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,Yes,L,TopsTexOnepieceOverallLVisualBlack,4563,omTRcQc5nXbDjLuns,1,Overall
water-egg outfit,None,Yes,NFS,1200,Purple,Beige,1x1,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceRibNEggfish0,12454,A4kd9kjpNtpYua87N,0,Rib
