Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
serving cart,Red,,,,False,False,False,,1300,325,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrServingcart_Remake_4_0,4_0,1606,uYsKGgbqBwaWR6MKq,True,0,2020-08-13
serving cart,Black,,,,False,False,False,,1300,325,Black,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrServingcart_Remake_5_0,5_0,1606,zqrFXqZ3FCKquoe8X,True,0,2020-08-13
shaded floor lamp,Yellow,,,,False,False,False,,1700,425,Yellow,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_0_0,0_0,4572,584LfQkaemKeexgc9,True,0,2020-08-13
shaded floor lamp,Blue,,,,False,False,False,,1700,425,Blue,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_1_0,1_0,4572,qbzKhkEheCZTKoude,True,0,2020-08-13
shaded floor lamp,Red,,,,False,False,False,,1700,425,Red,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_2_0,2_0,4572,bdE53NNKqeQshCLWj,True,0,2020-08-13
shaded floor lamp,Green,,,,False,False,False,,1700,425,Green,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_3_0,3_0,4572,w6QgQJ8DXZko3cMfq,True,0,2020-08-13
shaded floor lamp,Lime,,,,False,False,False,,1700,425,Green,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_4_0,4_0,4572,DnNit9WY77gSp2p8h,True,0,2020-08-13
shaded floor lamp,Pink,,,,False,False,False,,1700,425,Pink,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_5_0,5_0,4572,qGdex2CAvzdhQacoX,True,0,2020-08-13
shaded floor lamp,Purple,,,,False,False,False,,1700,425,Purple,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_6_0,6_0,4572,Tr6uxAyLwQ9QtZhRv,True,0,2020-08-13
shaded floor lamp,White,,,,False,False,False,,1700,425,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLampMount_Remake_7_0,7_0,4572,ginqgQTYQjXAffTnL,True,0,2020-08-13
shell arch,White,Shell color,,,True,True,False,7,,12360,White,Colorful,3x1,,Crafting,,1.0.0,ocean,expensive,shell,None,False,Arch,True,Does not play music,No lighting,FtrShellArch_Remake_0_0,0_0,3977,hijSDaBKCs7eiu8Xv,False,0,2020-08-13
shell arch,Brown,Shell color,,,True,True,False,7,,12360,Brown,Brown,3x1,,Crafting,,1.0.0,ocean,expensive,shell,None,False,Arch,True,Does not play music,No lighting,FtrShellArch_Remake_1_0,1_0,3977,gTj8HEXN5WdbBHbsK,False,0,2020-08-13
shell arch,Pink,Shell color,,,True,True,False,7,,12360,Pink,Pink,3x1,,Crafting,,1.0.0,ocean,expensive,shell,None,False,Arch,True,Does not play music,No lighting,FtrShellArch_Remake_2_0,2_0,3977,h595SqiyMd6S8yeNW,False,0,2020-08-13
shell arch,Yellow,Shell color,,,True,True,False,7,,12360,Yellow,Yellow,3x1,,Crafting,,1.0.0,ocean,expensive,shell,None,False,Arch,True,Does not play music,No lighting,FtrShellArch_Remake_3_0,3_0,3977,EFmv6TW7jmKs26rKH,False,0,2020-08-13
shell arch,Purple,Shell color,,,True,True,False,7,,12360,Purple,Purple,3x1,,Crafting,,1.0.0,ocean,expensive,shell,None,False,Arch,True,Does not play music,No lighting,FtrShellArch_Remake_4_0,4_0,3977,xazwr82AExanNHxRB,False,0,2020-08-13
shell arch,Pearl,Shell color,,,True,True,False,7,,12360,White,White,3x1,,Crafting,,1.0.0,ocean,expensive,shell,None,False,Arch,True,Does not play music,No lighting,FtrShellArch_Remake_5_0,5_0,3977,3YKjQDhpKgxxeZdpR,False,0,2020-08-13
shell bed,White,Shell color,,,True,True,False,7,,10200,White,White,2x2,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Bed,True,Does not play music,No lighting,FtrShellBedW_Remake_0_0,0_0,3983,wB2bDs5c4CNXdD64T,False,0,2020-08-13
shell bed,Brown,Shell color,,,True,True,False,7,,10200,Brown,Brown,2x2,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Bed,True,Does not play music,No lighting,FtrShellBedW_Remake_1_0,1_0,3983,rM47wpyGB9LQZ5QP3,False,0,2020-08-13
shell bed,Pink,Shell color,,,True,True,False,7,,10200,Pink,Pink,2x2,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Bed,True,Does not play music,No lighting,FtrShellBedW_Remake_2_0,2_0,3983,B4zAF5gFAgx9obieZ,False,0,2020-08-13
shell bed,Yellow,Shell color,,,True,True,False,7,,10200,Yellow,Yellow,2x2,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Bed,True,Does not play music,No lighting,FtrShellBedW_Remake_3_0,3_0,3983,A7YgKpEzLEM7Hb9LS,False,0,2020-08-13
shell bed,Purple,Shell color,,,True,True,False,7,,10200,Purple,Purple,2x2,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Bed,True,Does not play music,No lighting,FtrShellBedW_Remake_4_0,4_0,3983,J3pFmsQATYKiBBYmu,False,0,2020-08-13
shell bed,Pearl,Shell color,,,True,True,False,7,,10200,White,White,2x2,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Bed,True,Does not play music,No lighting,FtrShellBedW_Remake_5_0,5_0,3983,cJ2KGFGJfXX6sgu6G,False,0,2020-08-13
shell fountain,White,Shell color,,,True,True,False,7,,9450,White,White,1.5x1.5,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Playground,True,Does not play music,No lighting,FtrShellFountain_Remake_0_0,0_0,3982,68gjWsoz8NaRqs2Wg,False,0,2020-08-13
shell fountain,Brown,Shell color,,,True,True,False,7,,9450,Brown,Brown,1.5x1.5,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Playground,True,Does not play music,No lighting,FtrShellFountain_Remake_1_0,1_0,3982,roZwMxoBbx7ijmvhn,False,0,2020-08-13
shell fountain,Pink,Shell color,,,True,True,False,7,,9450,Pink,Pink,1.5x1.5,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Playground,True,Does not play music,No lighting,FtrShellFountain_Remake_2_0,2_0,3982,fCvctLtg9Yzwi2AJo,False,0,2020-08-13
shell fountain,Yellow,Shell color,,,True,True,False,7,,9450,Yellow,Yellow,1.5x1.5,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Playground,True,Does not play music,No lighting,FtrShellFountain_Remake_3_0,3_0,3982,bseA8tHkwhS29sYC4,False,0,2020-08-13
shell fountain,Purple,Shell color,,,True,True,False,7,,9450,Purple,Purple,1.5x1.5,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Playground,True,Does not play music,No lighting,FtrShellFountain_Remake_4_0,4_0,3982,tL4Bkd2LH4u4qX6pY,False,0,2020-08-13
shell fountain,Pearl,Shell color,,,True,True,False,7,,9450,White,White,1.5x1.5,,Crafting,,1.0.0,ocean,expensive,shell,None,True,Playground,True,Does not play music,No lighting,FtrShellFountain_Remake_5_0,5_0,3982,EXSGgdnN9a4E6P878,False,0,2020-08-13
shell partition,White,Shell color,,,True,True,False,7,,8000,White,Beige,2x1,,Crafting,,1.0.0,ocean,None,shell,None,False,Screen,True,Does not play music,No lighting,FtrShellScreen_Remake_0_0,0_0,3978,Z8zLLiju3bFv5PqQq,False,0,2020-08-13
shell partition,Brown,Shell color,,,True,True,False,7,,8000,Brown,Brown,2x1,,Crafting,,1.0.0,ocean,None,shell,None,False,Screen,True,Does not play music,No lighting,FtrShellScreen_Remake_1_0,1_0,3978,So2oPiYBNhtNECFrw,False,0,2020-08-13
shell partition,Pink,Shell color,,,True,True,False,7,,8000,Pink,Pink,2x1,,Crafting,,1.0.0,ocean,None,shell,None,False,Screen,True,Does not play music,No lighting,FtrShellScreen_Remake_2_0,2_0,3978,CnsF4ycfyXihMCEz6,False,0,2020-08-13
shell partition,Yellow,Shell color,,,True,True,False,7,,8000,Yellow,Yellow,2x1,,Crafting,,1.0.0,ocean,None,shell,None,False,Screen,True,Does not play music,No lighting,FtrShellScreen_Remake_3_0,3_0,3978,pmmiQ5oDwsfYQRtyx,False,0,2020-08-13
shell partition,Purple,Shell color,,,True,True,False,7,,8000,Purple,Purple,2x1,,Crafting,,1.0.0,ocean,None,shell,None,False,Screen,True,Does not play music,No lighting,FtrShellScreen_Remake_4_0,4_0,3978,CL9NBivbKtRquGWAh,False,0,2020-08-13
shell partition,Pearl,Shell color,,,True,True,False,7,,8000,White,White,2x1,,Crafting,,1.0.0,ocean,None,shell,None,False,Screen,True,Does not play music,No lighting,FtrShellScreen_Remake_5_0,5_0,3978,fgiY5nhqYcHHaYzLD,False,0,2020-08-13
shell stool,White,Shell color,,,True,True,False,1,,600,White,Brown,1x1,,Crafting,,1.0.0,ocean,None,shell,None,True,Chair,True,Does not play music,No lighting,FtrShellStoolS_Remake_0_0,0_0,3979,x8EhK5PKEMFar49Td,False,0,2020-08-13
shell stool,Brown,Shell color,,,True,True,False,1,,600,Brown,Orange,1x1,,Crafting,,1.0.0,ocean,None,shell,None,True,Chair,True,Does not play music,No lighting,FtrShellStoolS_Remake_1_0,1_0,3979,bA9ruYWzj6Tocov98,False,0,2020-08-13
shell stool,Pink,Shell color,,,True,True,False,1,,600,Pink,Pink,1x1,,Crafting,,1.0.0,ocean,None,shell,None,True,Chair,True,Does not play music,No lighting,FtrShellStoolS_Remake_2_0,2_0,3979,N8DJAq2nCFyuEGEdd,False,0,2020-08-13
shell stool,Yellow,Shell color,,,True,True,False,1,,600,Yellow,Yellow,1x1,,Crafting,,1.0.0,ocean,None,shell,None,True,Chair,True,Does not play music,No lighting,FtrShellStoolS_Remake_3_0,3_0,3979,sFNyE2EFkhCbEuW23,False,0,2020-08-13
shell stool,Purple,Shell color,,,True,True,False,1,,600,Purple,Purple,1x1,,Crafting,,1.0.0,ocean,None,shell,None,True,Chair,True,Does not play music,No lighting,FtrShellStoolS_Remake_4_0,4_0,3979,TGcEDhGnjzRAbqsrB,False,0,2020-08-13
shell stool,Pearl,Shell color,,,True,True,False,1,,600,White,White,1x1,,Crafting,,1.0.0,ocean,None,shell,None,True,Chair,True,Does not play music,No lighting,FtrShellStoolS_Remake_5_0,5_0,3979,xys7BedTRC9h7TbPb,False,0,2020-08-13
shell table,White,Shell color,,,True,True,False,4,,2280,White,White,2x2,,Crafting,,1.0.0,ocean,None,shell,None,False,Table,True,Does not play music,No lighting,FtrShellTableL_Remake_0_0,0_0,3980,S5WDhgsqQEmzSPDtG,False,0,2020-08-13
shell table,Brown,Shell color,,,True,True,False,4,,2280,Brown,Brown,2x2,,Crafting,,1.0.0,ocean,None,shell,None,False,Table,True,Does not play music,No lighting,FtrShellTableL_Remake_1_0,1_0,3980,XN9xnxSAb9TEJMABk,False,0,2020-08-13
shell table,Pink,Shell color,,,True,True,False,4,,2280,Pink,Pink,2x2,,Crafting,,1.0.0,ocean,None,shell,None,False,Table,True,Does not play music,No lighting,FtrShellTableL_Remake_2_0,2_0,3980,KamLStHNFkjDxyvwD,False,0,2020-08-13
shell table,Yellow,Shell color,,,True,True,False,4,,2280,Yellow,Yellow,2x2,,Crafting,,1.0.0,ocean,None,shell,None,False,Table,True,Does not play music,No lighting,FtrShellTableL_Remake_3_0,3_0,3980,vSyz5vxGYFam6MBHS,False,0,2020-08-13
shell table,Purple,Shell color,,,True,True,False,4,,2280,Purple,Purple,2x2,,Crafting,,1.0.0,ocean,None,shell,None,False,Table,True,Does not play music,No lighting,FtrShellTableL_Remake_4_0,4_0,3980,yKEoPwwSmPPAfTMk2,False,0,2020-08-13
shell table,Pearl,Shell color,,,True,True,False,4,,2280,White,White,2x2,,Crafting,,1.0.0,ocean,None,shell,None,False,Table,True,Does not play music,No lighting,FtrShellTableL_Remake_5_0,5_0,3980,qPMuD4vdEsEsmYKJA,False,0,2020-08-13
shower booth,White,,,,False,False,False,,110000,27500,White,White,1.5x1.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,None,None,None,False,Bathtub,False,Does not play music,No lighting,FtrShowerboothSquare_Remake_0_0,0_0,4015,vxmeCxPXbWQ6FqxfJ,True,0,2020-08-13
shower booth,Pink,,,,False,False,False,,110000,27500,Pink,White,1.5x1.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,None,None,None,False,Bathtub,False,Does not play music,No lighting,FtrShowerboothSquare_Remake_1_0,1_0,4015,xdvJADRhmAbWEPxNZ,True,0,2020-08-13
shower booth,Blue,,,,False,False,False,,110000,27500,Light blue,White,1.5x1.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,None,None,None,False,Bathtub,False,Does not play music,No lighting,FtrShowerboothSquare_Remake_2_0,2_0,4015,tziNu8x2bFRB2za6q,True,0,2020-08-13
shower booth,Black,,,,False,False,False,,110000,27500,Gray,White,1.5x1.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,None,None,None,False,Bathtub,False,Does not play music,No lighting,FtrShowerboothSquare_Remake_3_0,3_0,4015,j5oLGNGGTR2oRXnd6,True,0,2020-08-13
signpost,Home,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_0_0,0_0,3588,RAqjSXzbRx6hnMQj2,False,0,2020-08-13
signpost,Forest,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_1_0,1_0,3588,nzn26CFXQQf5gftH6,False,0,2020-08-13
signpost,Fishing Spot,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_2_0,2_0,3588,h4Zs4JLXgHsme6iQk,False,0,2020-08-13
signpost,Resident Services,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_3_0,3_0,3588,F6X2AgPxjAfwrLZXA,False,0,2020-08-13
signpost,Airport,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_4_0,4_0,3588,MJdC6k2inRvsRk7gc,False,0,2020-08-13
signpost,Shop,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_5_0,5_0,3588,fWqbnxXmNz4cDHuDg,False,0,2020-08-13
signpost,Tailors,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_6_0,6_0,3588,YsmNnciBFKixYsYt2,False,0,2020-08-13
signpost,Museum,Navigation,,,True,True,False,1,,600,Beige,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSignpost_Remake_7_0,7_0,3588,nGQF4yCirs9kxcYdf,False,0,2020-08-13
silo,Red roof,Roof color,,,True,True,False,7,,13920,Red,Brown,2x2,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSilo_Remake_0_0,0_0,7247,m4S2c5LYpFsAYuowE,False,0,2020-08-13
silo,Green roof,Roof color,,,True,True,False,7,,13920,Green,Brown,2x2,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSilo_Remake_1_0,1_0,7247,H3DbbcT7KKXEasueS,False,0,2020-08-13
silo,Blue roof,Roof color,,,True,True,False,7,,13920,Blue,Gray,2x2,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSilo_Remake_2_0,2_0,7247,AhJbeCjLhjdnuPRBL,False,0,2020-08-13
silo,Black roof,Roof color,,,True,True,False,7,,13920,Black,White,2x2,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSilo_Remake_3_0,3_0,7247,2TzE9DpRFugRwGLkC,False,0,2020-08-13
silo,Aqua roof,Roof color,,,True,True,False,7,,13920,Light blue,Beige,2x2,,Crafting,,1.0.0,garden,None,None,None,False,Ranch,True,Does not play music,No lighting,FtrSilo_Remake_4_0,4_0,7247,zRfSGAmwwFeE9GMar,False,0,2020-08-13
silver mic,,,,,False,False,False,,1800,450,Gray,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,party,None,None,False,Musical Instrument,False,Does not play music,No lighting,FtrMikeBone,,1045,SENLSuJ86GELA7q9K,True,0,2020-08-13
simple DIY workbench,,,,,True,False,False,,,1350,Brown,Colorful,1.5x1.5,,Crafting,,1.0.0,outdoors,garden,None,None,Workbench,Work Bench,True,Does not play music,No lighting,FtrWorkbenchStump,,7142,o3Jm6psSeRbrkivZ9,False,0,2020-08-13
simple panel,Light gray,,Plain panel,Panel design,False,False,True,1,810,202,Gray,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_0,0_0,5338,TD6xH3vgjuf8YgkW8,True,0,2020-08-13
simple panel,Light gray,,Lined panel,Panel design,False,False,True,1,810,202,Gray,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_1,0_1,5338,7HaDzAKNvhye5Erae,True,0,2020-08-13
simple panel,Light gray,,Pegboard,Panel design,False,False,True,1,810,202,Gray,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_2,0_2,5338,mPJg242ZdHyAhcveX,True,0,2020-08-13
simple panel,Light gray,,Horizontal planks,Panel design,False,False,True,1,810,202,Gray,Brown,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_3,0_3,5338,eYqmLG3yZjJGc2Gvz,True,0,2020-08-13
simple panel,Light gray,,Lattice,Panel design,False,False,True,1,810,202,Gray,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_4,0_4,5338,WZW2QKM2pTtb7w8jM,True,0,2020-08-13
simple panel,Light gray,,Mud wall,Panel design,False,False,True,1,810,202,Gray,Beige,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_5,0_5,5338,JiBJCz8nGnbb4MyzS,True,0,2020-08-13
simple panel,Light gray,,Concrete,Panel design,False,False,True,1,810,202,Gray,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_6,0_6,5338,2idHE6oTm6kQuYcnx,True,0,2020-08-13
simple panel,Light gray,,Gold,Panel design,False,False,True,1,810,202,Gray,Yellow,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,False,Screen,False,Does not play music,No lighting,FtrScreenSimple_Remake_0_7,0_7,5338,HPMeS5iP2yDPb2FcH,True,0,2020-08-13
